crew_id,date,duty_start,duty_end,num_sectors,is_night_duty,is_early_start,duration_hours,rest_hours_before,consecutive_work_days
C010,2025-02-09,2025-02-09 04:00:00,2025-02-09 13:16:22.176029974,3,0,1,9.27282667499299,3.0944704966666667,2
C010,2025-02-10,2025-02-10 14:30:00,2025-02-10 22:28:27.070756897,2,0,0,7.974186321360475,25.227173325,3
C010,2025-02-11,2025-02-11 05:45:00,2025-02-11 12:24:38.936726465,4,0,1,6.660815757351401,7.275813678611111,4
C010,2025-02-12,2025-02-12 00:45:00,2025-02-12 08:10:41.035040161,1,1,1,7.428065288933713,12.3391842425,5
C010,2025-02-13,2025-02-13 21:45:00,2025-02-14 06:12:48.941451542,1,1,0,8.463594847650679,37.57193471083333,6
C010,2025-02-14,2025-02-14 04:00:00,2025-02-14 13:19:06.060818859,3,0,1,9.318350227461002,-2.213594847777778,7
C010,2025-02-15,2025-02-15 11:30:00,2025-02-15 19:02:07.279915847,4,0,0,7.535355532179918,22.1816497725,8
C010,2025-02-16,2025-02-16 04:15:00,2025-02-16 10:32:02.510369278,3,0,1,6.284030658133021,9.214644467777777,9
C010,2025-02-17,2025-02-17 02:15:00,2025-02-17 09:32:31.892460036,2,1,1,7.292192350010126,15.715969341666666,10
C010,2025-02-18,2025-02-18 09:00:00,2025-02-18 15:33:19.747100109,1,0,0,6.555485305586068,23.457807649722223,11
C010,2025-02-21,2025-02-21 22:45:00,2025-02-22 04:56:57.593519042,2,1,0,6.199331533067324,63.0,1
C010,2025-02-22,2025-02-22 21:00:00,2025-02-23 03:53:06.439642664,3,1,0,6.885122122962469,16.050668466666664,2
C010,2025-02-23,2025-02-23 04:30:00,2025-02-23 13:43:55.525870654,3,0,1,9.232090519626212,0.6148778769444444,3
C010,2025-02-24,2025-02-24 23:15:00,2025-02-25 07:47:12.527120290,3,1,0,8.536813088969721,33.51790948027778,4
C010,2025-02-25,2025-02-25 18:15:00,2025-02-26 01:10:08.185786804,2,1,0,6.918940496334638,10.463186910833334,5
C010,2025-02-26,2025-02-26 20:45:00,2025-02-27 04:06:01.332300764,3,1,0,7.350370083545797,19.58105950361111,6
C010,2025-02-27,2025-02-27 06:15:00,2025-02-27 14:34:43.661950955,3,0,0,8.328794986376455,2.149629916388889,7
C010,2025-02-28,2025-02-28 18:15:00,2025-03-01 01:49:38.776067831,4,1,0,7.5774377966199715,27.67120501361111,8
C011,2025-01-01,2025-01-01 04:45:00,2025-01-01 12:08:00.635434625,3,0,1,7.38350984295143,52.0,1
C011,2025-01-02,2025-01-02 10:30:00,2025-01-02 17:51:44.699998770,3,0,0,7.362416666325167,22.366490156944444,2
C011,2025-01-03,2025-01-03 13:45:00,2025-01-03 23:08:18.808651590,2,0,0,9.38855795877514,19.88758333361111,3
C011,2025-01-04,2025-01-04 13:45:00,2025-01-04 21:33:57.623345224,1,0,0,7.8160064847844595,14.611442041111111,4
C011,2025-01-06,2025-01-06 06:00:00,2025-01-06 14:07:39.542973949,4,0,0,8.127650826097053,49.0,1
C011,2025-01-09,2025-01-09 05:00:00,2025-01-09 12:15:10.170159410,3,0,1,7.252825044280696,53.0,1
C011,2025-01-11,2025-01-11 12:15:00,2025-01-11 20:08:45.692570157,4,0,0,7.896025713932623,41.0,1
C011,2025-01-12,2025-01-12 00:15:00,2025-01-12 07:27:49.516859353,4,1,1,7.21375468315386,4.103974285833333,2
C011,2025-01-14,2025-01-14 22:00:00,2025-01-15 04:27:44.766466327,1,1,0,6.462435129535462,57.0,1
C011,2025-01-16,2025-01-16 20:45:00,2025-01-17 03:39:25.199092996,1,1,0,6.906999748054481,44.0,1
C011,2025-01-17,2025-01-17 14:00:00,2025-01-17 22:10:45.518268650,4,0,0,8.179310630180748,10.343000251944444,2
C011,2025-01-18,2025-01-18 00:30:00,2025-01-18 07:45:08.887114231,4,1,1,7.2524686428421274,2.3206893697222224,3
C011,2025-01-19,2025-01-19 01:00:00,2025-01-19 08:14:48.522898747,4,1,1,7.24681191631888,17.247531356944446,4
C011,2025-01-20,2025-01-20 04:00:00,2025-01-20 10:35:30.971722068,1,0,1,6.591936589463339,19.75318808361111,5
C011,2025-01-21,2025-01-21 02:00:00,2025-01-21 09:55:41.007699591,2,1,1,7.928057694331027,15.408063410277776,6
C011,2025-01-22,2025-01-22 13:30:00,2025-01-22 20:01:21.393751057,3,0,0,6.522609375293852,27.571942305555556,7
C011,2025-01-24,2025-01-24 13:30:00,2025-01-24 20:05:42.661959433,2,0,0,6.595183877620462,71.0,1
C011,2025-01-26,2025-01-26 14:15:00,2025-01-26 21:45:04.750674042,3,0,0,7.501319631678408,56.0,1
C011,2025-01-27,2025-01-27 16:00:00,2025-01-27 23:26:56.660454219,3,0,0,7.449072348394365,18.248680368055556,2
C011,2025-01-28,2025-01-28 10:30:00,2025-01-28 18:54:30.484589108,4,0,0,8.408467941419119,11.05092765138889,3
C011,2025-01-29,2025-01-29 16:00:00,2025-01-29 22:14:16.390591688,1,0,0,6.237886275469123,21.091532058333335,4
C011,2025-01-30,2025-01-30 15:15:00,2025-01-30 21:29:59.389348114,3,0,0,6.249830374476286,17.012113724444443,5
C011,2025-01-31,2025-01-31 14:45:00,2025-01-31 20:49:35.271759788,2,0,0,6.076464377719056,17.250169625277778,6
C011,2025-02-01,2025-02-01 23:45:00,2025-02-02 07:19:54.042753069,2,1,0,7.5816785425194,26.92353562222222,7
C011,2025-02-02,2025-02-02 18:45:00,2025-02-03 01:35:10.606622077,2,1,0,6.836279617243659,11.418321457222222,8
C011,2025-02-03,2025-02-03 06:15:00,2025-02-03 13:03:09.374650614,1,0,0,6.802604069615045,4.6637203825,9
C011,2025-02-07,2025-02-07 12:45:00,2025-02-07 18:46:21.587729225,1,0,0,6.0226632581182695,32.0,1
C011,2025-02-08,2025-02-08 19:30:00,2025-02-09 01:48:47.564601279,1,1,0,6.313212389244244,24.727336741666665,2
C011,2025-02-09,2025-02-09 11:15:00,2025-02-09 18:52:42.333443409,3,0,0,7.628425956502511,9.436787610555555,3
C011,2025-02-10,2025-02-10 04:15:00,2025-02-10 14:02:26.707573888,1,0,1,9.790752103857884,9.371574043333332,4
C011,2025-02-11,2025-02-11 09:30:00,2025-02-11 15:48:26.813883976,2,0,0,6.307448301104654,19.459247896111112,5
C011,2025-02-12,2025-02-12 21:15:00,2025-02-13 03:41:08.122339154,1,1,0,6.435589538653981,29.442551698888888,6
C011,2025-02-13,2025-02-13 05:45:00,2025-02-13 12:52:26.464784285,3,0,1,7.124017995634855,2.064410461111111,7
C011,2025-02-14,2025-02-14 13:00:00,2025-02-14 20:17:09.538097969,3,0,0,7.285982804991528,24.125982004166666,8
C011,2025-02-16,2025-02-16 00:30:00,2025-02-16 06:55:45.322127463,1,1,1,6.429256146517606,48.0,1
C011,2025-02-18,2025-02-18 11:45:00,2025-02-18 20:14:56.887624167,4,0,0,8.49913545115761,55.0,1
C011,2025-02-19,2025-02-19 11:30:00,2025-02-19 18:42:45.994456239,2,0,0,7.212776237844184,15.25086454861111,2
C011,2025-02-20,2025-02-20 06:15:00,2025-02-20 15:21:04.984565805,4,0,0,9.101384601612542,11.537223761944444,3
C011,2025-02-21,2025-02-21 09:30:00,2025-02-21 18:47:42.404497456,3,0,0,9.29511236040466,18.148615398333334,4
C011,2025-02-22,2025-02-22 16:15:00,2025-02-22 22:15:01.939579264,1,0,0,6.000538772017942,21.454887639444443,5
C011,2025-02-24,2025-02-24 19:15:00,2025-02-25 02:39:03.254399606,1,1,0,7.400903999890832,67.0,1
C011,2025-02-25,2025-02-25 16:30:00,2025-02-25 23:56:27.368430726,1,0,0,7.440935675201711,13.849096000000001,2
C011,2025-02-26,2025-02-26 11:30:00,2025-02-26 21:07:43.677430472,1,0,0,9.62879928624249,11.559064324722222,3
C011,2025-02-27,2025-02-27 15:00:00,2025-02-28 00:51:22.729197457,1,1,0,9.856313665960432,17.871200713611113,4
C011,2025-02-28,2025-02-28 08:00:00,2025-02-28 17:43:14.461902313,4,0,0,9.720683861753699,7.143686333888889,5
C011,2025-03-01,2025-03-01 04:00:00,2025-03-01 12:51:07.863129134,1,0,1,8.852184202537275,10.279316138055554,6
C012,2025-01-01,2025-01-01 18:00:00,2025-01-02 02:01:41.968899275,2,1,0,8.028324694243233,32.0,1
C012,2025-01-03,2025-01-03 08:45:00,2025-01-03 16:11:24.726708974,3,0,0,7.440201863603914,51.0,1
C012,2025-01-04,2025-01-04 09:30:00,2025-01-04 18:02:15.707692126,4,0,0,8.537696581146335,17.30979813638889,2
C012,2025-01-06,2025-01-06 04:30:00,2025-01-06 13:47:19.390370156,2,0,1,9.288719547265693,39.0,1
C012,2025-01-07,2025-01-07 01:00:00,2025-01-07 08:45:37.128513034,4,1,1,7.76031347584297,11.2112804525,2
C012,2025-01-08,2025-01-08 09:45:00,2025-01-08 17:19:44.174695365,3,0,0,7.578937415379313,24.98968652388889,3
C012,2025-01-10,2025-01-10 00:15:00,2025-01-10 07:36:51.795940511,2,1,1,7.364387761253221,24.0,1
C012,2025-01-11,2025-01-11 10:00:00,2025-01-11 18:40:02.879911933,2,0,0,8.667466642203687,26.38561223861111,2
C012,2025-01-12,2025-01-12 12:00:00,2025-01-12 20:45:07.839991238,1,0,0,8.752177775344055,17.332533357777777,3
C012,2025-01-13,2025-01-13 18:15:00,2025-01-14 00:37:23.178709205,3,1,0,6.37310519700153,21.497822224444445,4
C012,2025-01-14,2025-01-14 08:45:00,2025-01-14 18:22:27.348753883,4,0,0,9.62426354274546,8.126894802777779,5
C012,2025-01-15,2025-01-15 01:15:00,2025-01-15 08:17:17.032416932,1,1,1,7.038064560259097,6.875736457222223,6
C012,2025-01-16,2025-01-16 18:15:00,2025-01-17 01:48:49.997314664,4,1,0,7.563888142962417,33.961935439722225,7
C012,2025-01-19,2025-01-19 19:30:00,2025-01-20 02:02:42.783259662,4,1,0,6.545217572128389,55.0,1
C012,2025-01-20,2025-01-20 19:00:00,2025-01-21 01:40:11.244563456,2,1,0,6.669790156515589,16.95478242777778,2
C012,2025-01-21,2025-01-21 12:30:00,2025-01-21 21:05:09.005879586,4,0,0,8.585834966551722,10.830209843333334,3
C012,2025-01-22,2025-01-22 06:30:00,2025-01-22 15:49:08.588932142,1,0,0,9.31905248115058,9.414165033333335,4
C012,2025-01-23,2025-01-23 06:30:00,2025-01-23 13:42:41.986495197,1,0,0,7.21166291533277,14.680947518611111,5
C012,2025-01-25,2025-01-25 14:45:00,2025-01-25 23:26:11.648854262,2,0,0,8.68656912618412,63.0,1
C012,2025-01-26,2025-01-26 21:30:00,2025-01-27 05:08:00.409194242,4,1,0,7.633446998400789,22.06343087361111,2
C012,2025-01-28,2025-01-28 06:15:00,2025-01-28 12:48:47.562464054,1,0,0,6.563211795570704,33.0,1
C012,2025-01-29,2025-01-29 12:45:00,2025-01-29 20:51:32.618605179,3,0,0,8.109060723661026,23.936788204166668,2
C012,2025-01-31,2025-01-31 21:15:00,2025-02-01 04:15:43.273522983,4,1,0,7.01202042305107,70.0,1
C012,2025-02-02,2025-02-02 19:45:00,2025-02-03 01:46:24.689180336,1,1,0,6.02352477231575,34.0,1
C012,2025-02-04,2025-02-04 09:00:00,2025-02-04 15:58:03.263435225,2,0,0,6.967573176451557,44.0,1
C012,2025-02-05,2025-02-05 13:15:00,2025-02-05 22:17:36.302561008,2,0,0,9.043417378057983,21.282426823333335,2
C012,2025-02-07,2025-02-07 13:45:00,2025-02-07 21:31:55.799597883,1,0,0,7.782166554967564,66.0,1
C012,2025-02-08,2025-02-08 06:30:00,2025-02-08 15:40:21.257385553,3,0,0,9.172571495986958,8.967833445,2
C012,2025-02-09,2025-02-09 02:45:00,2025-02-09 09:44:47.299203594,4,1,1,6.996472000998546,11.077428503888889,3
C012,2025-02-10,2025-02-10 12:30:00,2025-02-10 20:14:52.740753584,3,0,0,7.7479835426624835,26.75352799888889,4
C012,2025-02-12,2025-02-12 02:00:00,2025-02-12 09:27:51.282769269,2,1,1,7.464245213685912,40.0,1
C012,2025-02-13,2025-02-13 09:45:00,2025-02-13 19:37:05.558612534,1,0,0,9.86821072570414,24.28575478611111,2
C012,2025-02-14,2025-02-14 21:00:00,2025-02-15 03:44:31.275410846,3,1,0,6.74202094745725,25.381789274166668,3
C012,2025-02-15,2025-02-15 05:15:00,2025-02-15 14:20:11.427518091,4,0,1,9.08650764391443,1.5079790525,4
C012,2025-02-18,2025-02-18 01:00:00,2025-02-18 08:36:34.222478325,4,1,1,7.609506243979389,65.0,1
C012,2025-02-19,2025-02-19 20:30:00,2025-02-20 03:15:41.267644092,1,1,0,6.761463234470084,35.89049375583333,2
C012,2025-02-20,2025-02-20 00:00:00,2025-02-20 06:14:13.218889906,2,1,1,6.237005247196303,-3.261463234722222,3
C012,2025-02-21,2025-02-21 02:00:00,2025-02-21 08:59:21.661365057,1,1,1,6.989350379182566,19.762994752777775,4
C012,2025-02-22,2025-02-22 11:30:00,2025-02-22 20:31:01.415616197,3,0,0,9.01705989338809,26.510649620555554,5
C012,2025-02-23,2025-02-23 08:45:00,2025-02-23 17:54:00.706836366,1,0,0,9.150196343435116,12.23294010638889,6
C012,2025-02-24,2025-02-24 11:00:00,2025-02-24 20:23:20.712015194,2,0,0,9.389086670887437,17.09980365638889,7
C012,2025-02-25,2025-02-25 02:30:00,2025-02-25 09:30:42.896935691,1,1,1,7.011915815469863,6.110913328888889,8
C012,2025-03-01,2025-03-01 11:30:00,2025-03-01 19:49:35.361019044,4,0,0,8.326489171956775,44.0,1
C013,2025-01-01,2025-01-01 20:30:00,2025-01-02 02:55:53.194983399,3,1,0,6.431443050944441,30.0,1
C013,2025-01-02,2025-01-02 11:45:00,2025-01-02 21:02:33.515962207,3,0,0,9.292643322835437,8.818556948888888,2
C013,2025-01-03,2025-01-03 04:45:00,2025-01-03 11:55:58.003306199,3,0,1,7.182778696166417,7.707356676944444,3
C013,2025-01-05,2025-01-05 10:30:00,2025-01-05 18:31:39.654306650,3,0,0,8.02768175184734,47.0,1
C013,2025-01-06,2025-01-06 05:45:00,2025-01-06 14:50:44.249593497,2,0,1,9.09562488708266,11.222318248055556,2
C013,2025-01-07,2025-01-07 08:45:00,2025-01-07 16:54:22.961559398,4,0,0,8.156378210944034,17.904375112777778,3
C013,2025-01-08,2025-01-08 05:00:00,2025-01-08 13:11:12.487496017,1,0,1,8.186802082227073,12.093621788888887,4
C013,2025-01-09,2025-01-09 05:15:00,2025-01-09 11:28:06.735648014,4,0,1,6.218537680003889,16.0631979175,5
C013,2025-01-11,2025-01-11 10:15:00,2025-01-11 19:46:51.375081697,3,0,0,9.530937522693687,27.0,1
C013,2025-01-12,2025-01-12 06:00:00,2025-01-12 14:33:45.152536357,1,0,0,8.562542371210347,10.219062477222222,2
C013,2025-01-13,2025-01-13 12:30:00,2025-01-13 21:21:01.747196618,3,0,0,8.85048533239405,21.93745762861111,3
C013,2025-01-15,2025-01-15 01:45:00,2025-01-15 08:33:41.408414028,4,1,1,6.811502337230122,45.0,1
C013,2025-01-16,2025-01-16 08:30:00,2025-01-16 16:01:21.931408716,3,0,0,7.522758724643463,23.9384976625,2
C013,2025-01-17,2025-01-17 05:00:00,2025-01-17 14:07:21.096730928,1,0,1,9.122526869702229,12.977241275277779,3
C013,2025-01-18,2025-01-18 04:45:00,2025-01-18 12:11:48.627669977,4,0,1,7.446841019438322,14.627473130277778,4
C013,2025-01-19,2025-01-19 04:00:00,2025-01-19 10:24:36.229882557,3,0,1,6.410063856265898,15.803158980555555,5
C013,2025-01-20,2025-01-20 16:15:00,2025-01-21 00:02:42.916498751,4,1,0,7.7952545829864235,29.83993614361111,6
C013,2025-01-23,2025-01-23 05:15:00,2025-01-23 14:09:57.327287843,1,0,1,8.915924246623266,40.0,1
C013,2025-01-28,2025-01-28 04:45:00,2025-01-28 13:33:16.846006899,4,0,1,8.804679446361039,70.0,1
C013,2025-01-29,2025-01-29 08:30:00,2025-01-29 16:01:19.455022126,4,0,0,7.5220708394795786,18.94532055361111,2
C013,2025-01-30,2025-01-30 19:30:00,2025-01-31 01:32:53.468141794,4,1,0,6.0481855949430186,27.477929160277778,3
C013,2025-02-01,2025-02-01 09:45:00,2025-02-01 17:30:02.323125334,4,0,0,7.750645312592814,52.0,1
C013,2025-02-02,2025-02-02 08:00:00,2025-02-02 16:09:46.577766716,1,0,0,8.162938268532416,14.49935468722222,2
C013,2025-02-03,2025-02-03 15:45:00,2025-02-03 22:28:01.280811472,2,0,0,6.717022447631161,23.58706173138889,3
C013,2025-02-04,2025-02-04 16:45:00,2025-02-04 23:22:44.734197787,4,0,0,6.629092832718861,18.282977552222224,4
C013,2025-02-05,2025-02-05 02:45:00,2025-02-05 09:45:10.911322654,3,1,1,7.003030922959468,3.370907167222222,5
C013,2025-02-06,2025-02-06 01:30:00,2025-02-06 09:09:56.378712875,3,1,1,7.665660753576542,15.746969076944444,6
C013,2025-02-08,2025-02-08 04:00:00,2025-02-08 10:04:45.057480200,3,0,1,6.079182633389017,28.0,1
C013,2025-02-09,2025-02-09 08:45:00,2025-02-09 16:28:19.779016903,2,0,0,7.72216083802876,22.67081736638889,2
C013,2025-02-10,2025-02-10 04:45:00,2025-02-10 11:53:34.919874134,1,0,1,7.143033298370824,12.277839161944444,3
C013,2025-02-11,2025-02-11 09:30:00,2025-02-11 16:19:17.780282083,4,0,0,6.821605633912117,21.606966701388888,4
C013,2025-02-12,2025-02-12 23:45:00,2025-02-13 08:05:34.755651041,2,1,0,8.342987680844974,31.428394365833334,5
C013,2025-02-13,2025-02-13 01:00:00,2025-02-13 08:52:57.161627341,1,1,1,7.8825448964837035,-7.092987681111111,6
C013,2025-02-15,2025-02-15 01:00:00,2025-02-15 08:56:28.871126950,4,1,1,7.941353090819488,64.0,1
C013,2025-02-16,2025-02-16 18:00:00,2025-02-17 00:36:47.958198655,4,1,0,6.61332172184864,33.05864690916667,2
C013,2025-02-18,2025-02-18 10:45:00,2025-02-18 17:49:26.886087373,4,0,0,7.074135024270429,33.0,1
C013,2025-02-19,2025-02-19 06:00:00,2025-02-19 12:18:28.504325735,3,0,0,6.307917868259866,12.175864975555555,2
C013,2025-02-20,2025-02-20 13:30:00,2025-02-20 22:16:59.483678238,4,0,0,8.783189910621779,25.19208213166667,3
C013,2025-02-22,2025-02-22 13:30:00,2025-02-22 23:21:36.221320144,3,0,0,9.860061477817887,33.0,1
C013,2025-02-23,2025-02-23 23:45:00,2025-02-24 06:41:19.399857507,3,1,0,6.938722182640944,24.389938521944444,2
C013,2025-02-24,2025-02-24 00:00:00,2025-02-24 06:14:02.875498254,2,1,1,6.234132082848337,-6.688722182777778,3
C013,2025-02-25,2025-02-25 06:30:00,2025-02-25 16:01:55.111077548,4,0,0,9.531975299319093,24.265867916944444,4
C013,2025-02-26,2025-02-26 18:00:00,2025-02-27 00:09:05.280599654,1,1,0,6.151466833237224,25.968024700555556,5
C013,2025-02-27,2025-02-27 00:00:00,2025-02-27 06:54:01.830572228,2,1,1,6.9005084922857804,-0.15146683333333336,6
C013,2025-02-28,2025-02-28 19:15:00,2025-03-01 03:28:05.608882178,4,1,0,8.218224689493935,36.3494915075,7
C013,2025-03-01,2025-03-01 13:45:00,2025-03-01 21:03:29.442875786,3,0,0,7.308178576607271,10.281775310277778,8
C014,2025-01-02,2025-01-02 00:30:00,2025-01-02 07:31:31.630038684,2,1,1,7.025452788523552,42.0,1
C014,2025-01-03,2025-01-03 16:15:00,2025-01-04 00:55:57.727565505,4,1,0,8.682702101529301,32.72454721138889,2
C014,2025-01-05,2025-01-05 21:30:00,2025-01-06 03:32:28.451983322,1,1,0,6.041236662034036,69.0,1
C014,2025-01-06,2025-01-06 06:30:00,2025-01-06 14:20:08.743438994,2,0,0,7.835762066387281,2.958763337777778,2
C014,2025-01-07,2025-01-07 19:30:00,2025-01-08 02:36:59.764231712,2,1,0,7.116601175475658,29.164237933611112,3
C014,2025-01-08,2025-01-08 11:00:00,2025-01-08 20:43:51.031317111,4,0,0,9.730842032531045,8.383398824444445,4
C014,2025-01-10,2025-01-10 20:30:00,2025-01-11 04:03:51.649461002,2,1,0,7.56434707250064,65.0,1
C014,2025-01-11,2025-01-11 06:00:00,2025-01-11 14:09:11.979982882,4,0,0,8.153327773022854,1.935652927222222,2
C014,2025-01-12,2025-01-12 00:30:00,2025-01-12 06:34:12.056986609,1,1,1,6.070015829613611,10.346672226944445,3
C014,2025-01-13,2025-01-13 02:15:00,2025-01-13 09:39:39.317978041,4,1,1,7.410921660566973,19.679984170277777,4
C014,2025-01-14,2025-01-14 12:15:00,2025-01-14 21:23:09.417965126,2,0,0,9.135949434757421,26.589078339166665,5
C014,2025-01-15,2025-01-15 19:45:00,2025-01-16 01:48:56.663950770,2,1,0,6.065739986325027,22.364050565000003,6
C014,2025-01-16,2025-01-16 05:45:00,2025-01-16 11:51:47.682351398,3,0,1,6.113245097610671,3.934260013611111,7
C014,2025-01-17,2025-01-17 23:00:00,2025-01-18 06:57:55.876116862,2,1,0,7.965521143573014,35.13675490222222,8
C014,2025-01-22,2025-01-22 00:30:00,2025-01-22 08:09:10.714249409,3,1,1,7.652976180391525,27.0,1
C014,2025-01-23,2025-01-23 15:00:00,2025-01-23 23:12:48.674705266,1,0,0,8.21352075146299,30.847023819444445,2
C014,2025-01-24,2025-01-24 04:15:00,2025-01-24 13:33:44.882337691,4,0,1,9.312467316025371,5.0364792483333325,3
C014,2025-01-25,2025-01-25 23:15:00,2025-01-26 06:18:47.789446964,2,1,0,7.063274846379165,33.68753268388889,4
C014,2025-01-26,2025-01-26 00:15:00,2025-01-26 08:03:25.620792714,3,1,1,7.80711688686506,-6.063274846388889,5
C014,2025-01-27,2025-01-27 16:15:00,2025-01-28 01:41:06.961504821,3,1,0,9.435267084672619,32.19288311305556,6
C014,2025-01-28,2025-01-28 02:30:00,2025-01-28 09:19:44.515666680,2,1,1,6.8290321296335845,0.8147329152777777,7
C014,2025-01-29,2025-01-29 14:15:00,2025-01-29 20:58:01.246882645,4,0,0,6.717013022957123,28.920967870277778,8
C014,2025-02-03,2025-02-03 19:15:00,2025-02-04 02:08:25.296165814,1,1,0,6.890360046059552,53.0,1
C014,2025-02-06,2025-02-06 05:30:00,2025-02-06 14:02:18.805293418,4,0,1,8.538557025949522,57.0,1
C014,2025-02-07,2025-02-07 14:15:00,2025-02-07 20:28:51.343092841,3,0,0,6.230928636900469,24.211442973888886,2
C014,2025-02-08,2025-02-08 06:30:00,2025-02-08 14:43:39.049581678,1,0,0,8.227513772688383,10.019071363055554,3
C014,2025-02-09,2025-02-09 15:00:00,2025-02-09 23:48:30.903785018,1,0,0,8.808584384727318,24.27248622722222,4
C014,2025-02-10,2025-02-10 13:00:00,2025-02-10 21:18:05.895176920,4,0,0,8.301637549144594,13.191415614999999,5
C014,2025-02-11,2025-02-11 22:00:00,2025-02-12 04:21:05.802181346,3,1,0,6.351611717040701,24.698362450833333,6
C014,2025-02-13,2025-02-13 04:30:00,2025-02-13 13:33:33.134003413,3,0,1,9.059203889837109,62.0,1
C014,2025-02-14,2025-02-14 04:30:00,2025-02-14 13:55:45.248193996,1,0,1,9.429235609443364,14.94079611,2
C014,2025-02-15,2025-02-15 02:45:00,2025-02-15 10:07:38.147731016,4,1,1,7.377263258615751,12.820764390555556,3
C014,2025-02-17,2025-02-17 08:15:00,2025-02-17 16:06:36.795575529,4,0,0,7.860220993202578,64.0,1
C014,2025-02-18,2025-02-18 16:00:00,2025-02-19 00:07:34.714513559,3,1,0,8.126309587099973,23.889779006666664,2
C014,2025-02-19,2025-02-19 10:15:00,2025-02-19 16:18:12.494638935,2,0,0,6.0534707330375825,10.123690412777778,3
C014,2025-02-20,2025-02-20 05:15:00,2025-02-20 11:31:04.420013163,2,0,1,6.267894448101086,12.946529266944445,4
C014,2025-02-21,2025-02-21 11:45:00,2025-02-21 21:08:30.161526192,1,0,0,9.391711535053394,24.232105551666667,5
C014,2025-02-22,2025-02-22 13:45:00,2025-02-22 21:29:02.000151681,1,0,0,7.733888931022538,16.60828846472222,6
C014,2025-02-23,2025-02-23 10:15:00,2025-02-23 16:31:48.050574716,4,0,0,6.280014048532263,12.766111068888888,7
C014,2025-02-24,2025-02-24 21:45:00,2025-02-25 05:08:33.776013183,3,1,0,7.392715559217675,29.21998595138889,8
C014,2025-02-25,2025-02-25 20:15:00,2025-02-26 03:23:15.646601548,2,1,0,7.137679611541347,15.107284440555555,9
C014,2025-02-26,2025-02-26 09:30:00,2025-02-26 18:35:28.457855380,4,0,0,9.09123829316135,6.112320388333333,10
C014,2025-02-28,2025-02-28 12:15:00,2025-02-28 20:20:03.453943320,3,0,0,8.084292762033552,55.0,1
C014,2025-03-01,2025-03-01 04:45:00,2025-03-01 11:34:44.289116671,1,0,1,6.828969199075513,8.415707237777777,2
C015,2025-01-01,2025-01-01 21:15:00,2025-01-02 04:25:20.155645160,1,1,0,7.172265456988911,39.0,1
C015,2025-01-02,2025-01-02 11:00:00,2025-01-02 20:24:37.223351112,2,0,0,9.410339819753371,6.577734542777778,2
C015,2025-01-03,2025-01-03 13:45:00,2025-01-03 21:17:41.452696565,3,0,0,7.544847971268123,17.33966018,3
C015,2025-01-05,2025-01-05 01:45:00,2025-01-05 09:33:56.437299961,3,1,1,7.815677027767068,38.0,1
C015,2025-01-06,2025-01-06 09:15:00,2025-01-06 16:46:52.302207883,3,0,0,7.531195057745551,23.68432297222222,2
C015,2025-01-07,2025-01-07 23:30:00,2025-01-08 07:34:37.476362579,3,1,0,8.077076767383174,30.718804942222224,3
C015,2025-01-08,2025-01-08 08:45:00,2025-01-08 16:51:53.631635017,4,0,0,8.114897676393742,1.1729232325,4
C015,2025-01-09,2025-01-09 11:15:00,2025-01-09 20:32:42.250499507,3,0,0,9.295069583196492,18.38510232333333,5
C015,2025-01-10,2025-01-10 23:15:00,2025-01-11 07:36:36.450079638,1,1,0,8.360125022121927,26.704930416666667,6
C015,2025-01-11,2025-01-11 04:15:00,2025-01-11 12:06:21.457893087,2,0,1,7.8559605258577,-3.3601250222222223,7
C015,2025-01-12,2025-01-12 02:45:00,2025-01-12 09:51:52.827620925,2,1,1,7.114674339146016,14.644039473888888,8
C015,2025-01-13,2025-01-13 15:45:00,2025-01-13 22:33:15.338189519,4,0,0,6.8042606081997805,29.88532566083333,9
C015,2025-01-14,2025-01-14 13:45:00,2025-01-14 20:07:38.314938591,3,0,0,6.3773097051641745,15.195739391666667,10
C015,2025-01-15,2025-01-15 23:45:00,2025-01-16 06:02:05.113717674,4,1,0,6.284753810465009,27.622690294722222,11
C015,2025-01-16,2025-01-16 22:00:00,2025-01-17 06:34:26.651326878,3,1,0,8.574069813021687,15.965246189444445,12
C015,2025-01-17,2025-01-17 04:30:00,2025-01-17 11:46:20.704035409,4,0,1,7.272417787613888,-2.0740698130555555,13
C015,2025-01-18,2025-01-18 23:30:00,2025-01-19 07:11:54.751465230,4,1,0,7.698542073675212,35.727582212222224,14
C015,2025-01-19,2025-01-19 05:45:00,2025-01-19 11:49:06.956859578,2,0,1,6.068599127660793,-1.4485420738888888,15
C015,2025-01-20,2025-01-20 14:30:00,2025-01-20 23:50:54.522640761,2,0,0,9.34847851132261,26.68140087222222,16
C015,2025-01-21,2025-01-21 12:30:00,2025-01-21 20:06:33.623355417,1,0,0,7.609339820949331,12.65152148861111,17
C015,2025-01-23,2025-01-23 19:30:00,2025-01-24 03:37:19.887600355,1,1,0,8.122191000098784,43.0,1
C015,2025-01-24,2025-01-24 02:30:00,2025-01-24 10:21:29.804544111,4,1,1,7.858279040030926,-1.1221910002777777,2
C015,2025-01-25,2025-01-25 06:15:00,2025-01-25 14:01:20.054817558,4,0,0,7.772237449321684,19.89172095972222,3
